"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES"
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-08-19",,,,,"16.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-08-20",,,,,"79.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-08-21",,,,,"50.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-08-22",,,,,"87.6",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-08-23",,,,,"0.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-08-24",,,,,"2.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-08-25",,,,,"5.1",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-08-26",,,,,"0.0","T,,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-08-27",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-08-28",,,,,"50.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-08-29",,,,,"1.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-08-30",,,,,"1.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-08-31",,,,,"4.6",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-09-01",,,,,"15.2",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-09-02",,,,,"7.6",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-09-03",,,,,"1.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-09-04",,,,,"1.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-09-05",,,,,"3.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-09-06",,,,,"0.0","T,,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-09-07",,,,,"29.2",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-09-08",,,,,"16.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-09-09",,,,,"2.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-09-10",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-09-11",,,,,"230.1",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-09-12",,,,,"20.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-09-13",,,,,"12.7",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-09-14",,,,,"25.9",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-09-15",,,,,"3.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-09-16",,,,,"0.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-09-17",,,,,"19.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-09-18",,,,,"0.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-09-19",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-09-20",,,,,"1.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-09-21",,,,,"3.6",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-09-22",,,,,"27.9",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-09-23",,,,,"76.2",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-09-24",,,,,"2.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-09-25",,,,,"1.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-09-26",,,,,"38.4",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-09-27",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-09-28",,,,,"25.4",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-09-29",,,,,"36.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-09-30",,,,,"2.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-10-01",,,,,"12.2",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-10-02",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-10-03",,,,,"1.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-10-04",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-10-05",,,,,"33.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-10-06",,,,,"1.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-10-07",,,,,"0.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-10-08",,,,,"56.6",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-10-09",,,,,"1.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-10-10",,,,,"4.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-10-11",,,,,"0.0","T,,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-10-12",,,,,"5.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-10-13",,,,,"1.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-10-14",,,,,"11.4",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-10-15",,,,,"6.4",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-10-16",,,,,"7.6",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-10-17",,,,,"25.7",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-10-18",,,,,"12.7",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-10-19",,,,,"0.0","T,,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-10-20",,,,,"4.1",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-10-21",,,,,"0.0","T,,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-10-22",,,,,"11.7",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-10-23",,,,,"2.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-10-24",,,,,"3.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-10-25",,,,,"22.9",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-10-26",,,,,"2.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-10-27",,,,,"0.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-10-28",,,,,"0.0","T,,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-10-29",,,,,"14.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-10-30",,,,,"1.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-10-31",,,,,"4.1",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-11-01",,,,,"0.0","T,,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-11-02",,,,,"5.1",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-11-03",,,,,"19.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-11-04",,,,,"0.0","T,,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-11-05",,,,,"1.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-11-06",,,,,"0.0","T,,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-11-07",,,,,"0.0","T,,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-11-08",,,,,"7.6",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-11-09",,,,,"1.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-11-10",,,,,"1.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-11-11",,,,,"0.0","T,,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-11-12",,,,,"0.0","T,,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-11-13",,,,,"0.0","T,,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-11-14",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-11-15",,,,,"2.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-11-16",,,,,"0.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-11-17",,,,,"9.1",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-11-18",,,,,"3.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-11-19",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-11-20",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-11-21",,,,,"0.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-11-22",,,,,"36.1",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-11-23",,,,,"8.4",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-11-24",,,,,"1.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-11-25",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-11-26",,,,,"2.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-11-27",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-11-28",,,,,"1.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-11-29",,,,,"9.7",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-11-30",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-12-01",,,,,"7.9",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-12-02",,,,,"2.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-12-03",,,,,"12.7",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-12-04",,,,,"7.6",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-12-05",,,,,"1.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-12-06",,,,,"0.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-12-07",,,,,"2.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-12-08",,,,,"1.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-12-09",,,,,"1.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-12-10",,,,,"7.1",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-12-11",,,,,"1.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-12-12",,,,,"7.6",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-12-13",,,,,"12.7",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-12-14",,,,,"0.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-12-15",,,,,"2.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-12-16",,,,,"7.6",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-12-17",,,,,"40.6",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-12-18",,,,,"5.1",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-12-19",,,,,"0.0","T,,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-12-20",,,,,"0.0","T,,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-12-21",,,,,"30.2",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-12-22",,,,,"0.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-12-23",,,,,"0.0","T,,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-12-24",,,,,"2.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-12-25",,,,,"2.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-12-26",,,,,"8.1",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-12-27",,,,,"4.6",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-12-28",,,,,"1.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-12-29",,,,,"2.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-12-30",,,,,"12.4",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2018-12-31",,,,,"2.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-01-01",,,,,"6.4",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-01-02",,,,,"0.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-01-03",,,,,"0.0","T,,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-01-04",,,,,"2.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-01-05",,,,,"2.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-01-06",,,,,"0.0","T,,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-01-07",,,,,"0.0","T,,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-01-08",,,,,"0.0","T,,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-01-09",,,,,"0.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-01-10",,,,,"0.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-01-11",,,,,"0.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-01-12",,,,,"0.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-01-13",,,,,"1.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-01-14",,,,,"0.0","T,,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-01-15",,,,,"4.6",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-01-16",,,,,"3.6",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-01-17",,,,,"1.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-01-18",,,,,"5.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-01-19",,,,,"15.7",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-01-20",,,,,"13.2",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-01-21",,,,,"1.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-01-22",,,,,"1.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-01-23",,,,,"6.6",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-01-24",,,,,"0.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-01-25",,,,,"9.9",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-01-26",,,,,"2.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-01-27",,,,,"0.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-01-28",,,,,"20.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-01-29",,,,,"5.1",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-01-30",,,,,"5.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-01-31",,,,,"0.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-02-01",,,,,"1.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-02-02",,,,,"0.0","T,,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-02-03",,,,,"2.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-02-04",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-02-05",,,,,"4.6",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-02-06",,,,,"4.6",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-02-07",,,,,"0.0","T,,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-02-08",,,,,"0.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-02-09",,,,,"8.1",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-02-10",,,,,"0.0","T,,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-02-11",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-02-12",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-02-13",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-02-14",,,,,"0.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-02-15",,,,,"0.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-02-16",,,,,"0.0","T,,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-02-17",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-02-18",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-02-19",,,,,"2.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-02-20",,,,,"7.6",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-02-21",,,,,"2.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-02-22",,,,,"0.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-02-23",,,,,"88.9",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-02-24",,,,,"197.6",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-02-25",,,,,"27.9",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-02-26",,,,,"30.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-02-27",,,,,"1.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-02-28",,,,,"1.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-03-01",,,,,"0.0","T,,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-03-02",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-03-03",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-03-04",,,,,"0.0","T,,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-03-05",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-03-06",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-03-07",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-03-08",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-03-09",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-03-10",,,,,"0.0","T,,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-03-11",,,,,"6.4",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-03-12",,,,,"5.6",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-03-13",,,,,"0.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-03-14",,,,,"0.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-03-15",,,,,"0.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-03-16",,,,,"1.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-03-17",,,,,"1.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-03-18",,,,,"3.6",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-03-19",,,,,"0.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-03-20",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-03-21",,,,,"0.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-03-22",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-03-23",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-03-24",,,,,"8.4",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-03-25",,,,,"0.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-03-26",,,,,"0.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-03-27",,,,,"0.0","T,,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-03-28",,,,,"0.0","T,,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-03-29",,,,,"0.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-03-30",,,,,"0.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-03-31",,,,,"2.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-04-01",,,,,"0.5",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-04-02",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-04-03",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-04-04",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-04-05",,,,,"2.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-04-06",,,,,"1.8",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-04-07",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-04-08",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-04-09",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-04-10",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-04-11",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-04-12",,,,,"0.0","T,,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-04-13",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-04-14",,,,,"0.0",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-04-15",,,,,"1.3",",,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-04-16",,,,,"0.0","T,,7",,,,
"GQC00914001","AGAT, GU GQ","13.38944","144.6575","3.0","2019-04-17",,,,,"0.0",",,7",,,,
